bid,bidtime,bidderrate,openbid,price,item,auction_type,bid_no
0.46231699987837527,-1.3991597574913028,-0.20172204249684306,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,-0.32397910875479774
0.5695697671237574,-1.3450675361434603,-0.26095957604476505,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,-0.22343240918499338
0.8891830135149961,0.30913443729557727,-0.16787202332660192,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,-0.12288570961518903
0.6124708740219102,0.39836931390726854,1.321528820164008,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,-0.022339010045384678
1.0007473420036426,0.6701126125896619,0.10292813003532716,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,0.07820768952441967
0.9363742311029641,0.7908068414563448,0.517590864870781,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,0.17875438909422403
1.6184803802301453,0.8170029587931013,-0.11709699457124022,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,0.27930108866402836
1.105833603350668,1.2356606142170121,0.4414283217377385,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,0.3798477882338327
1.2474072561145724,1.2361744519302984,0.4414283217377385,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,0.4803944878036371
1.3439347466354161,1.2387964650082202,0.4414283217377385,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,0.5809411873734415
1.5648539966074542,1.2416970068004762,-0.09170948019355936,-0.3200379090613536,0.9175489886560142,Cartier wristwatch,7,0.6814878869432458
-0.6080656172305381,-1.631135861075359,-0.13402200415636079,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-1.1283527053132325
-0.6075293533943112,-1.6037968149078532,0.2891032354716534,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-1.0278060057434282
-0.5029579053300637,-1.5336171525733127,0.33987826422701506,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.9272593061736238
-0.5029579053300637,-1.526317775979236,-0.07478447060843879,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.8267126066038195
-0.39570513808468155,-1.526197720384461,-0.07478447060843879,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.7261659070340152
-0.4965012887418917,-1.4413568759690802,0.44989082653029877,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.6256192074642107
0.46231699987837527,-1.4208033686823651,-0.20172204249684306,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.5250725078944064
-0.34207875446199054,-1.395111484677699,-0.2524970712522048,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.42452580832460207
-0.33135347773745233,-1.394986626892326,-0.2524970712522048,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.32397910875479774
-0.3206282010129141,-1.3949241979996394,-0.2524970712522048,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.22343240918499338
-0.3099029242883759,-1.3948617691069531,-0.2524970712522048,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.12288570961518903
-0.2884523708392995,-1.3918075563857355,-0.2524970712522048,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,-0.022339010045384678
-0.26700181739022305,-1.391749929683647,-0.2524970712522048,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.07820768952441967
-0.24555126394114662,-1.3916826986003625,-0.2524970712522048,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.17875438909422403
-0.2348259872166084,-1.391615467517078,-0.2524970712522048,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.27930108866402836
-0.18119960359391737,-1.3600264557010269,0.7883910182327101,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.3798477882338327
-0.1275732199712263,-1.3598631799759575,0.7883910182327101,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.4803944878036371
0.03545098624175449,-1.2829988255930092,-0.26095957604476505,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.5809411873734415
0.35506423263299314,-1.2687026124870924,3.6064051141552844,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.6814878869432458
0.5159433835010663,-1.2685489415581308,3.6064051141552844,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.7820345865130501
0.7626247481654451,0.29195208938411027,0.6868409607219867,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.8825812860828545
0.5588444903992191,1.221229939359438,0.30602824505677395,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,0.9831279856526588
0.6060142574337383,1.2221711745254218,0.30602824505677395,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,1.0836746852224632
0.6768225343691394,1.2233573234864656,-0.26095957604476505,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,1.1842213847922676
0.7411741947163687,1.223434158950946,-0.26095957604476505,-0.3200379090613536,0.27974687306875773,Cartier wristwatch,7,1.284768084362072
-0.5544606841612961,-1.543413684045026,-0.024009441853077094,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-1.1283527053132325
-0.567309565677293,-1.1599515083964544,-0.21018454728940333,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-1.0278060057434282
-0.5651645103323852,-0.4691999918870213,-0.22710955687452392,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.9272593061736238
-0.5630194549874776,0.40865567213927806,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.8267126066038195
-0.5565842889527547,0.40883815662673956,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.7261659070340152
-0.5522941782629395,0.40891979428181846,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.6256192074642107
-0.5179947432978662,0.415964653114551,-0.024009441853077094,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.5250725078944064
-0.5480040675731241,0.5015306328742678,0.1960156827534903,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.42452580832460207
-0.5437139568833089,0.5016122705293463,0.1960156827534903,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.32397910875479774
-0.5394238461934936,0.5017035125656211,0.1960156827534903,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.22343240918499338
-0.5029579053300637,0.5020828881123381,0.1960156827534903,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.12288570961518903
-0.5029579053300637,0.5095311334447782,-0.2524970712522048,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,-0.022339010045384678
-0.4493315217073726,0.5096175732904549,-0.2524970712522048,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.07820768952441967
-0.48150735188098726,0.8023946012237516,0.30602824505677395,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.17875438909422403
-0.44720791691591405,0.8077298694158699,-0.024009441853077094,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.27930108866402836
-0.4257573634668376,0.8079411670469198,-0.024009441853077094,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.3798477882338327
-0.40643041480921976,0.8643720697379278,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.4803944878036371
-0.42146725277702235,0.9366406986747117,-0.2524970712522048,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.5809411873734415
-0.4171771420872071,0.9369720519005362,-0.2524970712522048,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.6814878869432458
-0.39570513808468155,0.9381726074333745,-0.2524970712522048,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.7820345865130501
-0.39570513808468155,0.9568292374014156,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.8825812860828545
-0.3903424997224125,0.957472734675761,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,0.9831279856526588
-0.38497986136014334,0.9590046434344238,-0.2524970712522048,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.0836746852224632
-0.2884523708392995,1.006176863734907,-0.2186470520819636,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.1842213847922676
-0.3399551496705319,1.0474807693675927,-0.024009441853077094,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.284768084362072
-0.29705404277237907,1.047605627152966,-0.024009441853077094,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.3853147839318762
-0.25415293587422627,1.0478313313558096,-0.024009441853077094,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.4858614835016806
-0.27772709411476126,1.1138282591250894,-0.2524970712522048,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.586408183071485
-0.26700181739022305,1.1174923542013777,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.6869548826412895
-0.25627654066568484,1.117766080725114,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.7875015822110938
-0.2348259872166084,1.117900542891683,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.8880482817808981
-0.07394683634853526,1.125319974665623,-0.24403456645964447,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,1.9885949813507025
0.35506423263299314,1.1261843747820381,-0.24403456645964447,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.089141680920507
-0.2241007104920702,1.127456963173847,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.189688380490311
-0.21337543376753199,1.1275626121968276,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.2902350800601154
-0.20265015704299377,1.1276298432801122,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.39078177962992
-0.18656224195618648,1.127716283125789,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.491328479199724
-0.17047432686937916,1.12782193214877,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.5918751787695284
-0.15974905014484095,1.127937185552947,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.6924218783393328
-0.13829849669576452,1.1280140210174274,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.792968577909137
-0.1275732199712263,1.1281340766122026,-0.26095957604476505,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.8935152774789414
0.24781146538761106,1.1571683068485283,-0.2355720616670842,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,2.9940619770487458
0.45802688918856,1.157624517859726,-0.24403456645964447,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,3.0946086766185505
0.2907125722857639,1.2212443459312319,0.17062816837580944,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,3.195155376188355
0.41896543135779185,1.2412648067422687,0.30602824505677395,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,3.295702075758159
0.4473016124640218,1.2415001157412207,0.30602824505677395,-0.2827158643270836,0.05275396494226227,Cartier wristwatch,7,3.3962487753279635
0.46231699987837527,-1.6164506680415285,-0.2524970712522048,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-1.1283527053132325
0.6768225343691394,-1.3233855070127016,-0.26095957604476505,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-1.0278060057434282
0.5052181067765281,0.42316318287624505,-0.20172204249684306,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.9272593061736238
0.7840753016145215,0.7689279208514188,-0.18479703291172248,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.8267126066038195
1.105833603350668,0.7691584276597728,-0.18479703291172248,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.7261659070340152
0.8913280688599037,1.1236103840250087,-0.10017198498611965,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.6256192074642107
1.105833603350668,1.1236920216800876,-0.10017198498611965,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.5250725078944064
1.3954160749131996,1.1529855718683553,-0.18479703291172248,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.42452580832460207
1.1487347102488208,1.2277897736224723,-0.24403456645964447,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.32397910875479774
1.1916358171469736,1.2279098292172475,-0.24403456645964447,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.22343240918499338
1.2345369240451265,1.228418864739936,-0.24403456645964447,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.12288570961518903
1.3954160749131996,1.2348682477893913,-0.18479703291172248,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,-0.022339010045384678
1.309613861116894,1.2396848760776253,-0.2355720616670842,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,0.07820768952441967
1.373965521464123,1.2401747024230096,-0.2355720616670842,1.751563906556082,0.7513166469935194,Cartier wristwatch,7,0.17875438909422403
-0.27772709411476126,-1.4432969734180485,0.1367781492055683,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-1.1283527053132325
-0.27236445575249213,-0.9440244282743121,-0.2524970712522048,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-1.0278060057434282
-0.18119960359391737,-0.4879382595101415,-0.16787202332660192,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.9272593061736238
-0.22195565514716256,-0.42810738388538516,-0.05785946102331823,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.8267126066038195
-0.1790545482490097,-0.4280113396585123,-0.05785946102331823,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.7261659070340152
-0.1243341864004158,0.02704715409399766,1.4315413824672918,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.6256192074642107
-0.16618421617956386,0.3172069711399704,0.7630035038550292,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.5250725078944064
-0.12113805393650338,1.0166889261697603,0.7376159894773484,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.42452580832460207
-0.05678639358927412,1.0168425970987214,0.7376159894773484,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.32397910875479774
0.033305930896846844,1.2048735736246896,-0.03247194664563738,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.22343240918499338
-0.0353358401401977,1.2111836923169783,-0.2355720616670842,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.12288570961518903
-0.01388528669112128,1.2112509234002629,-0.2355720616670842,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,-0.022339010045384678
0.033305930896846844,1.2113133522929491,-0.2355720616670842,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,0.07820768952441967
0.04403120762138506,1.2123122141610219,-0.16787202332660192,0.3192941141953299,-0.2557645651169886,Cartier wristwatch,7,0.17875438909422403
-0.6080656172305381,-1.553205413326142,0.24679071150885198,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-1.1283527053132325
-0.6075293533943112,-1.4832706639568374,-0.26095957604476505,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-1.0278060057434282
-0.2541314853207772,-1.4826799907790704,0.7206909798922279,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.9272593061736238
-0.5780348424018311,-1.3990252949098216,-0.14248450894892106,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.8267126066038195
-0.5136831820546018,-1.3485875642570717,-0.09170948019355936,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.7261659070340152
-0.5008128499851561,-1.3484723112678065,-0.09170948019355936,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.6256192074642107
-0.49223262860552547,-1.0455097715199715,-0.01554693706051681,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.5250725078944064
-0.07394683634853526,-0.9246378607713365,-0.22710955687452392,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.42452580832460207
0.19418508176492,-0.8426639428140257,-0.18479703291172248,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.32397910875479774
0.022580654172308635,-0.7924519163641197,-0.22710955687452392,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.22343240918499338
0.07620703779499968,-0.5097739599847732,-0.1763345281191622,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.12288570961518903
0.14055869814222896,0.28097421114195087,-0.20172204249684306,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,-0.022339010045384678
0.19418508176492,0.2811086737234319,-0.20172204249684306,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,0.07820768952441967
0.24781146538761106,0.2812767512241871,-0.20172204249684306,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,0.17875438909422403
0.36578950935753135,1.0723082536707558,-0.1763345281191622,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,0.27930108866402836
0.2907125722857639,1.2315307041632417,-0.2355720616670842,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,0.3798477882338327
0.3228884024593785,1.2416105665398876,-0.18479703291172248,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,0.4803944878036371
0.35506423263299314,1.2417066111816726,-0.18479703291172248,-0.3200379090613536,-0.01598332413829621,Cartier wristwatch,7,0.5809411873734415
0.033305930896846844,-1.4276849522049404,-0.13402200415636079,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-1.1283527053132325
1.105833603350668,-1.3443135876555359,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-1.0278060057434282
0.46231699987837527,-1.2677709817023046,0.20447818754605057,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.9272593061736238
0.6768225343691394,-1.2674060127273816,0.20447818754605057,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.8267126066038195
0.7840753016145215,-1.2484612496638097,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.7261659070340152
0.8913280688599037,-1.2483507984502307,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.6256192074642107
1.105833603350668,-1.2482835673669461,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.5250725078944064
1.21308637059605,-1.248153907390975,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.42452580832460207
1.5348446723321962,-1.2473711453445506,0.20447818754605057,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.32397910875479774
1.5348446723321962,-1.2394474802385207,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.22343240918499338
1.7493502068229605,-1.2393370290249417,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.12288570961518903
1.9638557413137248,-1.2390296871670192,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,-0.022339010045384678
2.178361275804489,-1.23889042239494,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.07820768952441967
1.7493502068229605,-1.0644641393796512,0.1367781492055683,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.17875438909422403
1.9638557413137248,-1.0643873039151703,0.1367781492055683,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.27930108866402836
2.178361275804489,-0.6452254147442574,0.20447818754605057,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.3798477882338327
2.3928668102952533,-0.6450813481964923,0.20447818754605057,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.4803944878036371
2.2856140430498715,-0.5092169021411926,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.5809411873734415
2.5001195775406355,-0.24314502706734062,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.6814878869432458
2.6073723447860178,-0.24304898284046772,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.7820345865130501
2.821877879276782,0.24975977268201874,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.8825812860828545
2.7146251120313996,0.3083468730585545,0.20447818754605057,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,0.9831279856526588
2.821877879276782,0.3088030840697523,0.1367781492055683,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,1.0836746852224632
3.197262564635619,0.45159713513869576,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,1.1842213847922676
3.197262564635619,1.189520871948612,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,1.284768084362072
3.2508889482583103,1.1898618295556327,-0.26095957604476505,-0.3200379090613536,2.134055136637312,Cartier wristwatch,7,1.3853147839318762
-0.6054486497097508,-1.4093932907969102,-0.14248450894892106,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-1.1283527053132325
-0.5780348424018311,-1.2122957207490745,-0.2355720616670842,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-1.0278060057434282
-0.46970954748399524,-1.174641503205971,-0.24403456645964447,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.9272593061736238
-0.567309565677293,-0.6335560169068604,-0.2524970712522048,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.8267126066038195
-0.5565842889527547,-0.6333591258476047,-0.2524970712522048,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.7261659070340152
-0.5029579053300637,-0.6332054549186433,-0.2524970712522048,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.6256192074642107
-0.07394683634853526,-0.4839764269571265,2.2270168329679585,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.5250725078944064
-0.4278809682582962,-0.07564354687509747,-0.2186470520819636,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.42452580832460207
-0.40535788713676596,0.5070099671992394,-0.24403456645964447,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.32397910875479774
-0.23321719570792768,0.6401755647121364,-0.24403456645964447,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.22343240918499338
-0.17583696523164827,0.6403964671392941,-0.24403456645964447,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.12288570961518903
-0.06107650427908941,0.640612566960942,-0.24403456645964447,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,-0.022339010045384678
0.031160875551939204,0.7164348393455234,2.2270168329679585,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,0.07820768952441967
0.045103735293838876,0.7742199689132429,-0.24403456645964447,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,0.17875438909422403
0.08099051121414377,0.9088358371148121,2.2270168329679585,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,0.27930108866402836
0.07620703779499968,1.2246971429615587,-0.2355720616670842,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,0.3798477882338327
0.09171578793868197,1.2273383648018727,-0.24403456645964447,-0.3200379090613536,-0.22022898520394635,Cartier wristwatch,7,0.4803944878036371
-0.5522941782629395,-1.4913768135503287,0.1960156827534903,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-1.1283527053132325
-0.5029579053300637,-0.44265331214713627,-0.22710955687452392,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-1.0278060057434282
-0.4986677946402484,0.7710264918348583,-0.11709699457124022,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-0.9272593061736238
-0.49223262860552547,0.8020728523791228,0.1960156827534903,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-0.8267126066038195
-0.4386062449828344,1.1699518199581747,-0.1763345281191622,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-0.7261659070340152
-0.3914150273948663,1.1796763181560057,-0.11709699457124022,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-0.6256192074642107
-0.06858419798626615,1.20105580761944,0.04369059648740518,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-0.5250725078944064
-0.35280403118652875,1.2130613608732599,0.060615606072525745,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-0.42452580832460207
-0.34207875446199054,1.2133254830158,0.060615606072525745,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-0.32397910875479774
0.46231699987837527,1.2382778251043358,-0.1763345281191622,-0.22040174959277956,0.0559510481553115,Cartier wristwatch,7,-0.22343240918499338
-0.18119960359391737,-1.231576639643981,-0.2186470520819636,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-1.1283527053132325
-0.2884523708392995,-0.5814855310779766,0.26371572109397257,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-1.0278060057434282
-0.2594941236830463,0.4614368867407037,-0.24403456645964447,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.9272593061736238
-0.2348259872166084,1.0622139843074034,0.2806407306790931,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.8267126066038195
-0.18012707592146354,1.0623340399021786,0.2806407306790931,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.7261659070340152
-0.07394683634853526,1.232971370470718,0.26371572109397257,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.6256192074642107
-0.14902377342030274,1.2375430853788036,-0.22710955687452392,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.5250725078944064
-0.1275732199712263,1.2376343274150785,-0.22710955687452392,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.42452580832460207
-0.07394683634853526,1.237701558498363,-0.22710955687452392,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.32397910875479774
-0.020320452725844207,1.2377495808192553,-0.22710955687452392,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.22343240918499338
-0.009595176001305996,1.2417114133722706,2.032379222739072,0.09096124874651434,-0.295728105280104,Cartier wristwatch,7,-0.12288570961518903
-0.49748801420054917,-0.5683850713142994,6.348256666944817,-0.1166140834796816,-0.5618852827664526,Cartier wristwatch,7,-1.1283527053132325
-0.4493315217073726,1.0628094596757685,-0.2524970712522048,-0.1166140834796816,-0.5618852827664526,Cartier wristwatch,7,-1.0278060057434282
-0.3667468909284284,1.152913538594473,1.0168786476318379,-0.1166140834796816,-0.5618852827664526,Cartier wristwatch,7,-0.9272593061736238
-0.3721095292906975,1.164338023051722,-0.2524970712522048,-0.1166140834796816,-0.5618852827664526,Cartier wristwatch,7,-0.8267126066038195
-0.18119960359391737,-0.6728718031845977,-0.26095957604476505,0.5061119131989062,-0.1758374847907578,Cartier wristwatch,7,-1.1283527053132325
-0.06858419798626615,0.06752027535936676,-0.15940951853404164,0.5061119131989062,-0.1758374847907578,Cartier wristwatch,7,-1.0278060057434282
-0.09539738979761168,0.12219356508886817,-0.26095957604476505,0.5061119131989062,-0.1758374847907578,Cartier wristwatch,7,-0.9272593061736238
-0.07394683634853526,0.12230401630244701,-0.26095957604476505,0.5061119131989062,-0.1758374847907578,Cartier wristwatch,7,-0.8267126066038195
-0.05249628289945884,0.12240486313483,-0.26095957604476505,0.5061119131989062,-0.1758374847907578,Cartier wristwatch,7,-0.7261659070340152
0.09120097465590413,1.055567710198692,0.3737282833972562,0.5061119131989062,-0.1758374847907578,Cartier wristwatch,7,-0.6256192074642107
0.033305930896846844,1.1303815163340054,-0.16787202332660192,0.5061119131989062,-0.1758374847907578,Cartier wristwatch,7,-0.5250725078944064
